Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
TH;HS053010;0.0004;57027;2;0;20441;2;454;7054;0005829, 0030425, 0009898, 0033162, 0005739, 0043005, 0005634, 0043204, 0005790, 0008021, 0043195, 0016597, 0035240, 0008199, 0008198, 0019825, 0034617, 0004511, 0034641, 0035690, 0071333, 0071363, 0071287, 0071316, 0021987, 0042745, 0006585, 0042755, 0048596, 0042418, 0042462, 0006631, 0016137, 0003007, 0033076, 0007612, 0007626, 0007617, 0007613, 0010259, 0042136, 0042421, 0018963, 0052314, 0043473, 0008016, 0014823, 0001975, 0051412, 0051602, 0032355, 0045471, 0045472, 0009635, 0001666, 0009416, 0032496, 0031667, 0043434, 0046684, 0009651, 0009414, 0010043, 0007605, 0035176, 0006665, 0001963, 0015842, 0042214, 0007601;00350, 04728, 04917, 05012, 01100, 05030, 05031, 05034;;;;11p15.5;11
PRNP;HS050709;0.0004;50254;14;0;9335;1;454;5621;0016021, 0005741, 0031225, 0005783, 0019898, 0005794, 0045121, 0005730, 0005886, 0005507, 0008017, 0007411, 0007050, 0006878, 0007611, 0008152, 0046007, 0043066, 0070885, 0032689, 0032700, 0032703, 0001933, 0043433, 0050860, 0051260, 0046686, 0046688, 0006979;05020;;;;20p13;20
NCAM1;HS038573;0.0004;24635;3;0;9415;1;454;4684;0031225, 0009897, 0005576, 0000139, 0016021, 0007411, 0007155, 0030198, 0060333;04514, 05020;;;;11q23.1;11
CSF3;HS041772;0.0001;74325;2;0;21769;2;454;1440;0005615, 0005125, 0005130, 0071222, 0019221, 0030851, 0006955, 1901215, 2000251, 0030838, 0008284, 0033138, 0050731, 0014068, 0032092, 0051897, 0042993, 0045944;04630, 05144, 04151, 04060, 04640;;;;17q11.2-q12;17
CASP9;HS054889;0.0001;18116;1;0;10634;1;454;842;0043293, 0005634, 0004197, 0008047, 0019901, 0017124, 0008635, 0071549, 0034644, 0007173, 0038095, 0008543, 0045087, 0008630, 0048011, 0048015, 0043065, 0043525, 0006508, 2001020, 0042770;05012, 05161, 05210, 04115, 05014, 05222, 05212, 05416, 05213, 05016, 05223, 05010, 04370, 04210, 05200, 05145, 04151, 05215, 05164, 05134, 05152;;;;1p36.21;1
NR3C1;HS045883;-0.0002;43164;6;0;12461;1;454;2908;0005829, 0016020, 0005759, 0005654, 0004883, 0043565, 0003700, 0005496, 0008270, 0030325, 0016568, 0008211, 0060603, 0043525, 0031946, 0006111, 0006367;04080;;;;5q31.3;5
KDR;HS047168;-0.0003;37625;1;0;12940;1;454;3791;0030054, 0016023, 0005769, 0009897, 0005576, 0005794, 0005887, 0045121, 0005634, 0005524, 0051879, 0004716, 0005021, 0048754, 0055074, 0035584, 0045165, 0048469, 0002042, 0035162, 0045446, 0003158, 0048286, 0001945, 0019048, 2000352, 0001541, 0038083, 0045766, 0010595, 0001938, 0070374, 0051894, 0002053, 0051770, 0014068, 0050927, 0001934, 2001214, 0008360, 0043129, 0048010, 0001570;04144, 05205, 04370, 04014, 04151, 04015, 04510, 04060;;;;4q11-q12;4
MB;HS047905;-0.0004;34901;1;0;13504;1;454;4151;0020037, 0005506, 0019825, 0005344, 0050873, 0043353, 0007507, 0009725, 0042542, 0001666, 0031444;;;;;22q13.1;22
IFNB1;HS046690;-0.0005;38651;2;0;13831;1;454;3456;0005576, 0005615, 0005132, 0003714, 0006919, 0002250, 0042100, 0007596, 0071360, 0042742, 0051607, 0097194, 0006959, 0030101, 0008285, 0045581, 2000552, 0046597, 0045071, 0032897, 0045089, 0033141, 0045944, 0045343, 0060338, 0060337;04151, 04380, 04620, 04060, 04622, 04630, 05160, 04650, 05142, 05168, 05161, 04623, 05164, 05152, 05162;;;;9p21;9
AFP;HS042692;-0.0006;43422;1;0;14508;1;454;174;0005737, 0005615, 0046872, 0001542, 0042448, 0060395, 0006810;04390;;;;4q13.3;4
TLR4;HS053048;-0.0006;52336;13;0;14593;1;454;7099;0010008, 0009897, 0005887, 0046696, 0048471, 0001530, 0001875, 0004888, 0000187, 0002322, 0071223, 0071260, 0050829, 0016046, 0032497, 0007252, 0045087, 0032609, 0060729, 0042116, 0002755, 0070373, 0032689, 0032700, 0032707, 0032715, 0045671, 0032720, 0002537, 0030890, 0032722, 0070374, 0043123, 0050729, 0032727, 0045359, 0032728, 0032729, 0032732, 0032733, 0045084, 0032735, 0032755, 0045416, 0032757, 0046330, 0060907, 0045348, 0042346, 0051092, 0045429, 0051770, 0070430, 0070434, 0010572, 0045944, 0042535, 0032760, 0050707, 0042088, 0034134, 0034138, 0034142, 0038123, 0038124, 0035666;04151, 04066, 04620, 05132, 05130, 05133, 05134, 05142, 05144, 04145, 05152, 04064, 05146, 05145, 05161, 05162, 05164, 05205, 05140, 05323, 05321;;;;9q33.1;9
ADIPOQ;HS056417;-0.0007;69466;5;0;15182;1;454;9370;0009986, 0005581, 0005783, 0005615, 0005125, 0005179, 0042802, 0033691, 0033211, 0050873, 0071320, 0035690, 0071872, 0032869, 0007623, 0070994, 0006635, 0006091, 0042593, 0006006, 0034383, 0051899, 0060081, 0045776, 2000279, 0070373, 0045599, 0045721, 0030853, 0034115, 0046888, 0043124, 0050728, 0090317, 0045715, 0010745, 0045650, 0043407, 2000590, 0050765, 2000584, 0031953, 0014912, 0048662, 0050805, 0045892, 0032720, 0010804, 0045777, 2000481, 0010875, 0045923, 0046326, 2000467, 0043123, 0032757, 2000478, 0071639, 0033034, 0050731, 0010739, 2000534, 0070208, 0051260, 0072659, 0014823, 0045471, 0051384, 0009749, 0001666, 0070543, 0007584, 0009744, 0034612;03320, 04930, 04920, 04932;;;;3q27;3
PTH;HS051125;-0.0007;118719;4;0;37351;3;454;5741;0005576, 0005615, 0005179, 0051428, 0003705, 0007189, 0045453, 0046058, 0007267, 0006874, 0007186, 0008628, 0000122, 0030501, 0030819, 0046326, 0045725, 0009967, 0045944, 0007266, 0001501;04080;;;;11p15.3-p15.1;11
HSPA1B;HS9090581;-0.0007;48989;3;0;15361;1;454;3303, 3304;0016235, 0005829, 0005783, 0005739, 0016607, 0048471, 0030529, 0005524, 0044183, 0051082, 0001618, 0010467, 0006402, 0043066, 0030308, 0008285, 2001240, 0090084, 0045648, 0042026, 0006986, 0009615;05164, 05169, 03040, 04141, 04612, 05145, 05134, 05162, 04144, 04915, 04010, 05020;;;;6p21.3;6
APOB;HS046443;-0.0007;49324;2;0;15684;1;454;338;0034360, 0030669, 0005829, 0005769, 0071682, 0005788, 0005789, 0031904, 0010008, 0034363, 0034362, 0034359, 0005886, 0034361, 0017127, 0008201, 0050750, 0005543, 0048844, 0007596, 0071379, 0071356, 0033344, 0042632, 0008203, 0009566, 0001701, 0050900, 0042158, 0042159, 0042157, 0042953, 0034383, 0034374, 0007399, 0007603, 0010886, 0010744, 0009791, 0006898, 0045540, 0009743, 0032496, 0010269, 0009615, 0001523, 0030317, 0007283, 0019433, 0006642, 0034379;04977, 04975;;;;2p24-p23;2
MAPK3;HS050601;-0.0008;70835;3;0;26789;2;454;5595;0005901, 0005829, 0005769, 0005925, 0005794, 0005770, 0015630, 0005739, 0005654, 0031143, 0005524, 0004707, 0000187, 0000186, 0006915, 0007411, 0030509, 0051216, 0072584, 0007049, 0071260, 0006975, 0007173, 0038095, 0038096, 0008543, 0045087, 0008286, 0070498, 0060397, 0031663, 0019048, 0002755, 2000657, 0048011, 0009887, 0038083, 0030168, 0070374, 0035066, 0033129, 0045944, 0007265, 0051493, 2000641, 0090170, 0051090, 0032872, 0070849, 0043330, 0019233, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006361, 0035666;05020, 04664, 04726, 04914, 05152, 05161, 05164, 05131, 04930, 04713, 04620, 04720, 04723, 04725, 04520, 04915, 04370, 04724, 05213, 05214, 04916, 05212, 05205, 05010, 05142, 05133, 05145, 04917, 05034, 05140, 05210, 04910, 05211, 04960, 05132, 05160, 04150, 04510, 04114, 04261, 04015, 04010, 04014, 04012, 05220, 05203, 05216, 05218, 05215, 05223, 05221, 05219, 05200, 04912, 04350, 04810, 04722, 04666, 04668, 04730, 04540, 04270, 04660, 04320, 04650, 04662, 04621, 04360, 04066, 04151, 04380, 04062;;;;16p11.2;16
PPARG;HS049709;-0.0009;57254;3;0;17168;1;454;5468;0005829, 0005654, 0033613, 0050544, 0003682, 0008144, 0004879, 0030374, 0004955, 0046965, 0001012, 0043565, 0003707, 0044212, 0008270, 0006919, 0050873, 0045165, 0048469, 0032869, 0071285, 0030855, 0019395, 0042593, 0007507, 0045087, 0055088, 0006629, 0042953, 0015909, 0045713, 0030224, 0002674, 0030308, 0010887, 0060336, 0010745, 0010871, 0010891, 0048662, 0051974, 0000122, 0031100, 0035357, 0001890, 0045600, 0046321, 0048714, 0051091, 0045944, 0008217, 0060694, 0031000, 0009409, 0042493, 0043627, 0055098, 0007584, 0032526, 0033189, 0006367, 0050872;03320, 05016, 05202, 05200, 04380, 05216;;;;3p25;3
AR;HS046962;-0.0010;70467;1;0;17894;1;454;367;0030424, 0005737, 0030425, 0000790, 0005654, 0005886, 0043234, 0005497, 0004882, 0008013, 0003682, 0046983, 0043565, 0044212, 0008270, 0060520, 0008219, 0016049, 0008283, 0007267, 0060742, 0001701, 0060599, 0048808, 0008584, 0019102, 0060749, 0060571, 0050680, 2001237, 0045720, 0048645, 0008284, 0043568, 0045726, 0033148, 0043410, 0051092, 0042327, 0045944, 0045945, 0030850, 0060740, 0060736, 0051259, 0050790, 0048638, 0090003, 0060685, 0003073, 0032868, 0007548, 0007283, 0060748, 0006367, 0006810;05215, 05200, 04114;;;;Xq12;X
BDNF;HS051865;-0.0011;87549;2;0;18189;1;454;627;0005576, 0048471, 0008021, 0008083, 0007411, 0007412, 0001662, 0002544, 0016358, 0007631, 0014047, 0048839, 0007611, 0042490, 0006120, 0007406, 0043524, 0045843, 0021675, 0007399, 0008038, 0048170, 0045666, 0051965, 0060079, 0019222, 0046668, 0048172, 0072347, 0014076, 0009725, 0055093, 0001666, 0033189, 0001657;05030, 05016, 05034, 04722, 04010;;;;11p13;11
LEP;HS047606;-0.0011;137374;8;0;28677;2;454;3952;0005737, 0005615, 0060612, 0008343, 0008206, 0035630, 0071298, 0071300, 0021954, 0008203, 0007623, 0042755, 0006112, 0009062, 0007565, 0006006, 0006114, 0042445, 0030073, 0033210, 0050901, 0043066, 0032099, 0061037, 0070093, 2000486, 0000122, 0045906, 0001542, 0001890, 0008284, 0001819, 0048639, 0046881, 2000491, 0046628, 0043270, 0033686, 0043410, 0045639, 2000366, 0042517, 0008217, 0006111, 0050796, 0030300, 0060587, 0050810, 0002021, 0001666, 0032868, 0033197, 0007260;04920, 04060, 04080, 04630, 04932;;;;7q31.3;7
CCK;HS055676;-0.0011;63059;1;0;18782;1;454;885;0030424, 0043203, 0043194, 0030425, 0005576, 0005615, 0043204, 0043195, 0005184, 0006919, 0007409, 0001662, 0042755, 0032099, 0001764, 0043065, 0008284, 0051901, 0050731, 0032461, 0007205, 0051930, 0001836, 0007165;04080, 04972;;;;3p22.1;3
CALM3;HS054150;-0.0012;62535;2;0;19186;1;454;801, 805, 808;0005813, 0005829, 0005576, 0005654, 0005886, 0030017, 0005876, 0000922, 0005509, 0072542, 0007202, 0005513, 0007173, 0038095, 0008543, 0006006, 0005980, 0045087, 0043647, 0006936, 0060315, 0048011, 0046209, 0030168, 0002576, 0030801, 0051343, 0032516, 0035307, 0060316, 0010881, 1901844, 0032465, 0002027, 0050999, 0022400, 0001975, 0051412, 0016056, 0007268;04740, 04728, 04720, 04722, 04261, 04744, 04910, 04020, 04915, 05031, 05010, 04971, 05034, 04713, 04015, 04070, 04014, 05133, 05214, 04270, 04114, 04912, 04916, 04970, 05152;;;;19q13.2-q13.3;19
MMP2;HS048017;-0.0012;64733;1;0;19413;1;454;4313;0005615, 0005739, 0005634, 0005886, 0005578, 0030017, 0004222, 0004252, 0008270, 0001525, 0001955, 0060346, 0044267, 0071230, 0030574, 0007566, 0022617, 0060325, 0001957, 0006508, 0001666;05200, 04912, 04915, 05205, 05219, 04670;;;;16q13-q21;16
F3;HS043201;-0.0012;25476;1;0;19537;1;454;2152;0031012, 0005615, 0016021, 0031233, 0005543, 0002543, 0006919, 0002541, 0007598, 0045766, 0030335, 0001938, 0010641, 0050927, 0051897;04610;;;;1p22-p21;1
KNG1;HS047198;-0.0013;49980;1;0;20135;1;454;3827;0005576, 0005615, 0005886, 0031093, 0004869, 0008201, 0008270, 0007597, 0007204, 0006954, 0030195, 0007162, 0030168, 0002576, 0043065, 0035815, 0035810, 0006939, 0042311;04610;;;;3q27;3
NGF;HS048426;-0.0015;95576;5;0;31757;2;454;4803;0005768, 0005576, 0005615, 0005796, 0005057, 0000186, 0007202, 0008344, 0008625, 0006954, 0007613, 0043066, 0045786, 0043524, 0032455, 0031175, 0048011, 0007422, 0048015, 0043065, 0045773, 0050772, 0010628, 0045666, 0051388, 0031954, 0051091, 2000648, 0007265, 0043281, 0046928, 0042493, 0051602, 0051384, 0032496, 0009612, 0035094, 0010193, 0043434, 0009314, 0019233;04010, 04014, 04210, 04722, 04151, 04015;;;;1p13.1;1
TSHB;HS053156;-0.0016;124034;6;0;42624;3;454;7252;0005576, 0005179, 0009653, 0007267, 0044267, 0007186, 0016486, 0051592, 0043627, 0033189;04918, 04080, 05320;;;;1p13;1
BAX;HS081915;-0.0019;66089;1;0;26002;1;454;581;0097136, 0005829, 0005789, 0005741, 0005757, 0005634, 0051434, 0015267, 0008289, 0042803, 0008635, 0006309, 0001782, 0002358, 0002352, 1990117, 0001974, 0071310, 0034644, 0021987, 0006922, 0045136, 0010248, 0009566, 0007281, 0035234, 0006687, 0048873, 0021854, 0070059, 0001822, 0035108, 0043653, 0008053, 0019048, 0002262, 0048147, 0043524, 0033137, 0032091, 0051402, 0001764, 0030264, 0042475, 0001541, 0060058, 0002904, 0048087, 1900103, 2001244, 1901030, 0043525, 0032461, 0090200, 0051281, 0048597, 0051260, 0001844, 0032471, 0051726, 0033599, 0051881, 0006808, 0043497, 0043496, 0001836, 0032976, 0001101, 0048678, 0006974, 0010332, 0009651, 0009636, 0060041, 1990009, 0046666, 0060011, 0048515, 0001777, 0006927, 0060068;05016, 04932, 04141, 04722, 04115, 05014, 05166, 05200, 05152, 05203, 05161, 05020, 05210, 04210;;;;19q13.3-q13.4;19
NOS2;HS081909;-0.0019;90752;2;0;26761;1;454;4843;0030863, 0005829, 0005634, 0048471, 0005777, 0034618, 0050660, 0010181, 0020037, 0005506, 0050661, 0003958, 0004517, 0042803, 0034617, 0006527, 0007596, 0071346, 0071222, 0050829, 0006954, 0002227, 0051701, 0045776, 0010629, 0042177, 0006809, 0007263, 0018119, 0090382, 0031284, 0051712, 0001912, 0045909, 0042127, 0043457, 0050796, 0001666, 0006801;05140, 05152, 05146, 00330, 05200, 05132, 05222, 01100, 05133, 04066, 04146, 05142, 05145, 04020;;;;17q11.2-q12;17
IL8;HS081901;-0.0019;113082;3;0;34806;2;454;3576;0005615, 0008009, 0006987, 0001525, 0019722, 0007050, 0044267, 0044344, 0071347, 0071222, 0071356, 0048566, 0007186, 0006955, 0050930, 0006954, 0008285, 0045744, 0042119, 0030593, 0090023, 0031623, 0030155, 0045091;04621, 04064, 05134, 05131, 05146, 04622, 05200, 04932, 05202, 05219, 05142, 05144, 04060, 05133, 05120, 05132, 05161, 05323, 04062, 05164, 04620, 05160;;;;4q13-q21;4
CGB8;HS085552;-0.0020;95681;3;0;35405;2;454;1082, 93659, 94027, 94115;0005576, 0005179, 0006915, 0007267, 0044267, 0007292, 0016486, 0007165;;;;;19q13.32;19
CALCA;HS085799;-0.0021;91101;1;0;28803;1;454;796;0005737, 0005615, 0032403, 0005102, 0007190, 0007267, 0051482, 0043542, 0001935, 0002031, 0007159, 0045776, 0045779, 0010523, 0045671, 0001976, 0032730, 0032757, 0045651, 0045909, 0006468, 0008217, 0001944, 0043025, 0005634, 0043195, 0032147, 0007189, 0007568, 0050965, 0007566, 0007631, 0006954, 0002548, 0031645, 0030279, 0045986, 0045892, 0007218, 0045762, 0045778, 0002027, 0050727, 0009408, 0048265, 0001984;04270;;;;11p15.2;11
KLK3;HS046849;-0.0021;118003;3;0;28921;1;454;354;0005576, 0004252, 0044267, 0016525, 0006508;05215, 05200;;;;19q13.41;19
ACP1;HS049291;-0.0022;52086;1;0;30786;1;454;52;0005737, 0009898, 0043005, 0005634, 0003993, 0004726, 0007268;04520, 00740;;;;2p25;2
IL10;HS046884;-0.0022;136039;7;0;47199;3;454;3586;0005615, 0005125, 0008083, 0005141, 0030183, 0042100, 0060670, 0007267, 0071392, 0071222, 0007253, 0042742, 0006954, 0030595, 0043066, 0030889, 0002875, 0002740, 0044130, 0045355, 0032689, 0032695, 0032715, 0051045, 0045347, 0030886, 0045019, 0042130, 0042536, 0032720, 0002904, 0050715, 0045348, 0051091, 0045944, 0045893, 0032800, 0045191, 0051930, 0014823, 0034465, 0042493, 0051384, 0014854, 0032868, 0042092;04630, 05140, 05143, 05144, 04060, 04660, 05145, 04672, 05150, 05310, 05320, 05133, 05152, 05169, 05142, 05322, 05146, 05330, 05321;;;;1q31-q32;1
PRL;HS050699;-0.0023;168797;3;0;47786;3;454;5617;0005576, 0030141, 0005148, 0008283, 0007623, 0007565, 0060397, 0007595, 0033555, 0042698, 0007567, 0050679, 0046427, 0040014, 0030278, 0042493, 0032355, 0045471, 0032496, 0007584, 0007262;04060, 04917, 04080, 04630, 04151;;;;6p22.3;6
HRAS;HS038344;-0.0023;86344;1;0;32252;1;454;3265;0005829, 0005794, 0000139, 0005634, 0048471, 0005886, 0005525, 0003924, 0030036, 0000186, 0007411, 0007596, 0007050, 0008283, 0090398, 0006897, 0007173, 0038095, 0008543, 0045087, 0008286, 0097193, 0050900, 0000165, 0007093, 0008285, 0010629, 0043524, 0034259, 0048011, 0009887, 2000251, 0030335, 0045740, 0050679, 0070374, 0046330, 0043406, 2000630, 0032855, 0035022, 1900029, 0045944, 0090303, 0051291, 0007265, 0048169, 0032228, 0035176, 0051146, 0007268, 0008542;04810, 04144, 05205, 05213, 04720, 05166, 05161, 04726, 04910, 04660, 04015, 05200, 05215, 04540, 04012, 04370, 05218, 04916, 05223, 05219, 04917, 04662, 05216, 05214, 05206, 05034, 05211, 05221, 05203, 04915, 05220, 04062, 04360, 04650, 04722, 04725, 04010, 04730, 04530, 04014, 04510, 04912, 04151, 05160, 04664;;;;11p15.5;11
GNRH1;HS045300;-0.0025;114695;1;0;34727;1;454;2796;0005576, 0005615, 0005183, 0007267, 0007565, 0007275, 0043066, 0008285, 0042698, 0010468, 2000354, 0031960, 0045471, 0007165;04080, 04912;;;;8p21-p11.2;8
IFNA13;HS070323;-0.0028;114072;7;0;42314;2;454;3439, 3447;0005576, 0005615, 0005132, 0007596, 0051607, 0060338, 0060337;04151, 04630, 05152, 04060, 05161, 05160, 04140, 05164, 05168, 05320, 04622, 05162, 04623, 04650, 04620;;;;9p22;9
IL4;HS046869;-0.0030;114594;1;0;42866;1;454;3565;0009897, 0005576, 0005615, 0008083, 0005136, 0031296, 0030183, 0006968, 0071288, 0006935, 0008203, 0045189, 0042832, 0097028, 0007565, 0006955, 0002227, 0002674, 0043066, 0002677, 0043031, 0045019, 0045671, 2000320, 0045892, 0042104, 0030890, 0045080, 0032733, 0032736, 0048295, 0048304, 0045348, 0051091, 0045582, 0042102, 0045944, 0042523, 0042325, 0010155, 0034097, 0042493, 0045471, 0007584, 0014070, 0002296, 0035745, 0045064;05310, 04060, 04672, 05140, 05162, 04630, 04151, 04664, 04660, 04640, 05320, 05321, 05330;;;;5q31.1;5
ALB;HS043183;-0.0030;179874;16;0;95271;7;454;213;0005604, 0005615, 0070062, 0031093, 0043234, 0016209, 0005507, 0003677, 0008144, 0005504, 0030170, 0015643, 0008270, 0015721, 0008206, 0009267, 0019836, 0042157, 0051659, 0043066, 0030168, 0002576, 0046010, 0046689, 0007584, 0010033, 0070541, 0043252, 0055085;;;;;4q13.3;4
EGFR;HS042856;-0.0030;157337;3;0;44250;1;454;1956;0016323, 0030139, 0005789, 0005768, 0010008, 0005615, 0000139, 0016021, 0045121, 0031965, 0005634, 0048471, 0070435, 0051015, 0005524, 0003682, 0003690, 0005006, 0004709, 0046982, 0004716, 0043006, 0007202, 0007411, 0008283, 0016337, 0071392, 0021795, 0048546, 0001892, 0038095, 0008543, 0001942, 0045087, 0060571, 0043066, 0042059, 0042177, 0048011, 0001503, 0048015, 0035413, 0030335, 0031659, 0045739, 0045740, 0050679, 0070374, 0048146, 0043406, 0045429, 0051897, 0045944, 0046777, 0051205, 0050999, 0050730, 0070141, 0007435;04012, 05160, 05215, 05120, 04151, 04915, 04015, 04020, 04810, 04520, 05205, 05200, 05213, 04510, 05219, 05218, 04014, 04320, 04010, 04144, 04060, 04066, 05223, 04912, 04540, 05214, 05212, 05206;;;;7p12;7
CASP3;HS054652;-0.0032;99370;1;0;47466;1;454;836;0005829, 0005739, 0005654, 0005886, 0004190, 0004861, 0004197, 0008635, 0006309, 0001782, 0045165, 0008625, 0007507, 0035329, 0097193, 0008631, 0030216, 0046007, 0043066, 0030889, 0045736, 0051402, 0048011, 0030264, 0043065, 0043525, 0016485, 0006508, 0001836, 0006974, 0034612, 0009411, 0009611, 0007605, 0043029;05210, 05206, 05145, 05152, 05168, 05010, 05203, 04668, 05200, 05161, 05134, 05120, 05133, 04210, 05146, 05014, 05012, 04650, 04115, 04010, 04932, 05416, 04726, 05205, 05016;;;;4q34;4
IGF1;HS085640;-0.0033;200476;1;0;49085;1;454;3479;0016942, 0005886, 0031093, 0005179, 0005178, 0001974, 0035630, 0048754, 0006928, 0044267, 0050650, 0006260, 0031017, 0010001, 0009441, 0048839, 0048009, 0048286, 0060463, 0060426, 0030879, 0035264, 0014896, 0007517, 0045445, 0051450, 0014904, 0060766, 0008285, 0070373, 2001237, 0090201, 0034392, 0048015, 0030168, 0002576, 0042104, 0070886, 0010613, 0021940, 0043388, 0045740, 0050679, 0048146, 0046326, 0045725, 0045821, 0043568, 0043410, 0045840, 2000288, 0045669, 0014068, 0033160, 0051897, 0046579, 0014911, 0048661, 0045944, 0042523, 0060527, 0060736, 0060741, 0030166, 0007265, 0032878, 0040014, 0014834, 0060509, 0060510, 0030104;04066, 04114, 04730, 04151, 04510, 05200, 04914, 04913, 05414, 04960, 05218, 05410, 04115, 04015, 05205, 04150, 05215, 04014, 05202, 05214;;;;12q23.2;12
CRP;HS041617;-0.0034;175686;13;0;56012;3;454;1401;0005576, 0005615, 0030175, 0030426, 0005739, 0005886, 0015485, 0033265, 0030169, 0046872, 0006953, 0007568, 0071277, 0071333, 0006958, 0050830, 0010888, 0010745, 0008228, 1900006, 0051258, 0045471, 0001666, 0010288, 0042060;;;;;1q23.2;1
CD4;HS056176;-0.0034;110110;1;0;52036;1;454;920;0005769, 0005788, 0005789, 0009897, 0016021, 0045121, 0042101, 0015026, 0005201, 0042289, 0042803, 0004888, 0008270, 0007155, 0001816, 0050829, 0030260, 0006948, 0045087, 0032507, 0050850, 0045086, 0050731, 0045860, 0045234, 0050690, 0031295, 0050852, 0045058, 0007169;04640, 04514, 05340, 04660, 04612;;;;12p13.31;12
LHB;HS047618;-0.0034;132929;1;0;52111;1;454;3972;0005576, 0005102, 0007267, 0044267, 0008584, 0016486, 0006701, 0007165;04080, 04913, 04917, 04912;;;;19q13.32;19
NFKB1;HS048412;-0.0041;233084;1;0;71606;1;454;4790;0005829, 0033256, 0005739, 0005654, 0003690, 0003700, 0008134, 0000976, 0006915, 0071347, 0071260, 0038095, 0006954, 0045087, 0031293, 0002755, 0043066, 0010956, 0032269, 0032375, 0001818, 0050728, 0045083, 0000122, 0010957, 0048011, 0090263, 1900127, 0010884, 0010744, 0051092, 0045944, 0045893, 0032481, 0009617, 0046688, 0006979, 0050852, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006366, 0035666;05133, 05132, 04920, 04668, 04622, 04062, 04621, 04620, 05134, 04722, 05160, 05166, 05168, 05169, 04932, 05145, 04623, 05164, 05202, 05203, 05131, 05206, 05212, 04660, 05140, 05215, 05200, 04662, 05220, 04014, 04917, 05162, 05222, 05146, 05221, 05161, 05030, 05321, 05142, 05120, 05152, 04064, 04010, 04151, 04210, 04066, 04380;;;;4q24;4
TGFB1;HS052995;-0.0042;284257;2;0;75174;1;454;7040;0030424, 0009986, 0005615, 0005796, 0043025, 0005634, 0031093, 0005578, 0005114, 0046732, 0002460, 0007568, 0006754, 0060751, 0007050, 0016049, 0045216, 0006874, 0071549, 0071407, 0002062, 0007182, 0002248, 0009817, 0048565, 0009790, 0007492, 0007173, 0001837, 0019049, 0085029, 0097191, 0060325, 0007565, 0060364, 0008354, 0002244, 0030214, 0048839, 0070306, 0031663, 0048535, 0010742, 0060744, 0000165, 0007093, 0032943, 0042552, 0043011, 0043537, 0030308, 0022408, 0008156, 0050680, 0045599, 1900126, 0050777, 0010936, 0045930, 0045662, 0007406, 0030279, 0050765, 0001933, 0051280, 0048642, 0042130, 0000122, 0045892, 0030512, 0031100, 0043932, 0060389, 0030168, 0002576, 0043065, 0043536, 0030501, 0090190, 0071158, 0051781, 0008284, 0050921, 0032967, 0050679, 0010718, 0031536, 0010763, 0035066, 0031065, 0032740, 0048298, 0043406, 1901666, 0051092, 0042482, 0010862, 0033138, 0010800, 0043552, 0031334, 0035307, 0051897, 0050714, 0060391, 0051152, 0032930, 0045944, 2000679, 0010575, 0006611, 0000060, 0043491, 0032801, 0060762, 0061035, 0002028, 0045066, 0070723, 0042493, 0032355, 0009749, 0001666, 0034616, 0032570, 0009314, 0033280, 0007435, 0007183, 0007184, 0043029, 0002513, 0007179, 0001657, 0019058;05220, 05211, 05210, 05166, 05152, 05146, 05144, 04010, 05212, 05140, 04932, 05323, 05145, 05161, 04380, 04672, 04390, 04144, 04350, 04110, 04060, 05321, 05200, 05142, 05410, 05414, 05205;;;;19q13.1;19
IL2;HS046862;-0.0046;198020;3;0;67914;3;454;3558;0005615, 0030246, 0005125, 0043208, 0008083, 0005134, 0019209, 0007155, 0007267, 0007204, 0006955, 0030101, 0002903, 0045822, 0050728, 0050672, 0001933, 0042104, 0030890, 0030307, 0060999, 0051024, 0050729, 0032729, 0032740, 0048304, 0045591, 0034105, 0045944, 0042523, 0007205, 0046013, 0030217;04672, 04660, 04060, 04630, 04151, 05320, 05162, 05332, 05330, 05321, 05166, 04940, 05142;;;;4q26-q27;4
IL1B;HS046858;-0.0061;276281;4;0;89255;4;454;3553;0005829, 0005615, 0030141, 0005125, 0005149, 0000187, 0006915, 0007267, 0035690, 0071260, 0071407, 0019221, 0007566, 0001660, 0030213, 0006955, 0006954, 0032611, 0031663, 0000165, 0070487, 0070164, 0008285, 2001240, 0010829, 0046627, 0050995, 0043407, 0030593, 0045766, 0060559, 0060355, 0051781, 0045080, 0031622, 0032725, 0034116, 0035066, 0033129, 0043123, 0032729, 0045086, 0045410, 0032755, 0032757, 0046330, 0050996, 0051044, 0045840, 0071639, 0035505, 0042346, 0051092, 0045429, 0032308, 0046827, 0002711, 0042102, 0045944, 0045893, 0030949, 0010575, 0043491, 0050796, 0033198, 0030730, 0014805;05146, 05144, 05142, 05133, 05132, 04932, 05152, 05164, 05168, 05162, 04623, 04010, 05321, 05332, 05323, 04940, 04668, 04620, 04621, 04380, 04060, 05134, 05010, 05143, 04210, 05020, 04064, 04640, 05140;;;;2q14;2
